review,sentiment
把这样的故事拍得如此细腻唯美伤感的人，大概只有一个。海报那张女孩抬头的瞬间，美得。,1
对~~,1
影片第4集《两面国》获度电影优秀和第二届中国影视动画。&lt;——这集有吓到做噩梦好么……,1
电影拍摄的很成功,1
连一个小小的路人甲都那么帅,1
超级喜欢，就4集，没!p.s小时候看两面国还是蛮吓人的。,1
看不下去,0
预算好像增加了。OP好好听。熊猫君，喜欢!,1
烂,0
如果说绝命是以生命做一场，广告就是教我用生命做一场最精彩的博弈!就是有点受不了有点睡遍天下姑娘的趋势。。。这也是所有成功男人都有毛病吧?哈哈哈,1
如果把这个片子快放一倍再把所有背景音乐都换成《日和》里的曲子应该很好看,0
感情细腻，表演，非常喜欢,1
小时候的和光头强太萌了，画面精美，故事主旨也不错，小朋友看的感动的都哭了,1
帅不过三秒233,1
恐惧是人类最重要的情绪，的恐惧是自我保护的作用；人类容易被恐惧占有；被恐惧占有的人最终会。恐惧，但是不会被恐惧控制，会为善良放下恐惧；恐惧可以被释放，释放以后无畏；完全释放恐惧的人，不但勇敢，简直是。,1
逗死我了，原来男人和蛋糕一样。,1
oftime^,0
对我而言，最伟大的中国。没有之一。,1
大叔又回来了...,1
首映的这个消息我也知道了，心动就马上行动~,1
没有最二只有更二，节操掉一地!!!总是在不经意间让你发笑。,1
这一集，不要剧情也不能到这个程度啊,0
每一个人物的个性都很突出，叙事和各种旁白的隐喻到位不累赘，对人生执念的理解深刻，很多戏骨的表演让人，只是过于宏大的叙事应该未能把重点人性的探索，反而被的感情光彩，显得有点小做了!部分地方逻辑不够严密，导演为了误导观众以为就是，所做的铺垫,1
是亮点~也不错，不谈剧情，一部还算high的片~,1
美死了。。。腐女。。。我这么晚才发现。。。$--晚饭,1
&$39;things&$39;renotperfect.,1
如此。,1
风格的3D动画，很不错!,1
献给夫妇……,1
虽说是战场但身边人是同事也是朋友办公室恋情就这样了这季了的致命换个身边人还不如改变自己/唐终于终于开始正确面对自己/和依旧这季比较流水账但还是一口气黑夜总是如此忧伤,1
父母世界的道德与虚伪，女孩、死去的老人与其妻子都象征着诗意，或者作为对荒诞的。,1
陪着去看的，不错的一部电影3d效果挺好，毕竟是小孩子看的，所表达的都是很简单的感情友情亲情，很多情节也很搞笑幽默,1
《》这种烂片竟然能在大陆上映?完全是美国和日本秀恩爱的产物!高级。我谢谢你把战争拍得这么美!我谢谢你用的精神来为日本人!,0
生活气!!!我喜欢很真实。。。虽然看着看着像科普片教育,1
没想到这一季是这样的结局。。。喜欢peter更多一些，讨厌更多一些，不论是还是当妻子都不够合格吧,1
的五星,1
太了!!!赤果果的卖萌啊大叔~~~,1
我又相信童话了!!!和me一样值得一看的可爱电影～,1
，很想看,1
太好看了......,1
这是一步与黑白为主题的恐怖动画!在不同导演下，有着效果!推荐～,1
也许这电影拍的够不到五星，可我是。。。每天都幻想站在梦的舞台上对手，打出,1
老板——元老派；大小姐——派；二小姐——民主；六爷——等国外势力；五龙——,1
电影拍摄的很精彩，好看!,1
如果再年轻五岁，一定会更喜欢这部电影,1
没觉得特别日本。顺便细节太了..,1
-。=浪费了几个女孩子的身材，片子情节好狗血。,0
其实还行，我一直都特别的喜欢的。,1
好吧!因为是日本地震所以。。。,1
前几集无聊随着剧情深入越来越精彩编剧把推理的张力一直用到25集最后5集靠着推理的和悬疑完成主题表达30集更把之前集的阴暗洗白.明明主题不及天与具有高度但一样精彩.也借剧中的出这样的戏是会让人反复思考与讨论的,1
老头的演技好好!帅哥当小受好适合啊!,1
长大了，演的真好!从这就是的小配角小混混到现在的成长!科恩兄弟的编剧让朱莉阿姨的导演之路容易了一些,1
那个时候不懂长大了就明白了,1
倒数第二集坐在一口，一只手出来，就完了。第二天都在，都炸了。呜呜呜呜,1
有的白,1
跟漫画、动画想去太太太太远了。。。,0
全片有点无聊，就是一帮小孩小偷-大偷--，个人偷-两人偷-偷，明星的家都那么随便就能进了，损失那么多，最后又只那么点，也就和4年，还加上吸毒，我不知道是外国的法律本身如此宽容还是我臆想过于严重,0
这个舞台剧的剧本，其实特别棒。两个演员，一个空间，全由对话组成的戏，却可以如此惊心动魄。因为这片完全不透，所以别的就不说了……只能说我有被吓到，不是因为别的，而是因为怎么这么基Orz，一开始以为是差点基，后来仔细琢磨，还是真基【。以及07年的美得真是刚刚好，非凡啊,1
当的天才钢琴少年遇上的细腻与。一辈子有这样一部纪录片很值得骄傲。,1
虽然只有3分钟，但实在精彩。,1
太假了。,0
一把年纪了何苦,0
为,1
的唯一的电影，剧本不用说了，冯小刚演得真是好~,1
这片里的都那么没又自大……智商捉急,0
故事本身应该很震撼，但是全片多分钟里人物却仍旧单薄，尤其是后半部分。,0
太牛逼了，一个一点色情和床戏都没有的同志电影竟然可以靠“暧昧”让人看的澎湃。节奏但是我看得那个，导演太牛,1
经典,1
白发。。。,1
被来终为恶，人之本性,1
众多国产优秀烂尾动画中的一个,1
电台!,1
像心脏被温暖的。,1
很不错。,1
该如何评价呢?水平之高令人难以,1
怎么被砍了，伤心，黄金团队，负责媒体的，模拟的，的，真诚的tom,1
看了片名就猜到结局，你说厉害不厉害。,0
哦……,1
作者一定是个快乐的人!,1
去旅行吧!!!,1
还是很喜欢吻向的时候我整个开心得张啊!!!,1
很感人!!!,1
大爱大爱!!!很温暖很温暖的!想念他们，想念那时候的自己坐在电视,1
这部小时候好喜欢看啊,1
本以为只是《神探》，谁知越看越有味，真棒。,1
女主角好漂亮哦，不死就好了。,1
你已经到我男神的位置了!!!,1
我的第一部律政剧啊!!!好像是第六集看得我久久不能啊,1
～我觉得很好看啊,1
我是这个世界上最失败的人。我知道，但我爱你。我多希望我不爱你，但我却情不自已。o(╯□╰)o,1
《来了》一部真正意义的全家电影,1
几乎是笑着看完的，剩下的就是感动。文根英的演技真的是超.，她就是一个精灵，我相信定有一大批男生早已暗恋着她，然后看着她长大、结婚、，然后等她也成个老太太的时候，男生自己的说，在她还是小女孩的时候我就已经喜欢她了。,1
不错明星也很多的样子,1
重新迷上熊猫啊看OP完全3D效果,1
形容的,1
美人!,1
我反正是喜欢这个无敌作品的!,1
很可爱的文根英，我也非常喜欢，超阳光超帅的说，故事情节很欢快，很温馨，也很逗,1
那就时间来看下吧。,1
经典!!!,1
大叔，爱死你啦,1
风光片+旅途青春,1
每个故事的点运用了感觉学让画面与旁白产生反应看的时候有种莫名的压抑。,1
剧场版比好看的多玩经路人,1
真真，生生。他们自己的，对手的。男人在争斗互相欣赏和，在征服后给予，在后走向毁灭。,1
结尾，哈哈,1
很喜欢女老师~~,1
苍井优超美~~~剧情也不错!最后虽然是遗憾，但是那样不直接的男人就算了吧。,1
碉堡了~!,1
超好看,1
低成本剧能到这个水平实在是再奇迹啊~从头到位保持水准的神作.,1
一口气看完了，从第九集开始真是出乎意料，，好姐姐好弟弟!,1
太棒了神马时候出第三季啊!!!,1
所谓爱情就是让俩个都快死了的人双双满血复活。,1
我反正是在这里默默的期待下去，这也是真的绝对的有品质的!,1
一直追着看的~非常不错~~,1
意外之喜,1
虽然不及第一季，但是还是很搞,1
Doyoubelievein...Idon&$39;tknow.,1
不错,1
还是值得一看的,1
从头到尾都觉得有些莫名。或许是我没看懂。我只懂了一个词，叫做生死。,0
哦哦哦ilikethis,1
XD那小模样太心水了配乐也很赞有镜头感,1
好傻逼的剧情。一星是巴的屁股。好想摸。囧。,0
剧情很不错导演很给力就是感觉穷了点顾里顾问题很大其他角色小说神还原好吗看过四集这不就是唐吗还原啊主要问题在原著上所以给五星,1
我真的不知道这玩意这系列到底有神马好看的，要说荷尔蒙还是变形金刚让我激动。囧子太少,0
，你都不美了。,0
最好笑的是看到上有人说的演员看上去绝对不是个当时我就笑了我真的好怀念上海晚上那种小的味道了..,1
我也很想有个冰屋子。,1
人生就是这样不可预料，但我们怀一颗善良的心,1
啊哈哈哈哈哈!魔王的原本面目原来是这么的吗!还有这季终于出现了……!虽然是分离的……!,1
节操已,1
It&$39;snoteasyto。,1
离开与留下，哪个更难以承受?想起某个老师说的，女人具有令人难以想象的。慢慢，感动与，她该如何,1
剧情非常紧凑。,1
看不下去，烂片,0
剧情还是很好的，看了第二遍再次被感动了，我们家男神果然怎么看怎么赏心悦目!!!,1
系列最差，乱七八糟，浮夸造作,0
造型真尼玛,0
看的时候哭的我啊。。。,1
我爱!坚决不许是幻觉!,1
女主长相逆天指数＋,0
好啊!的帅哥，一段理想的爱情，美好的结局，令人反复回味,1
5星的理由很简单成海难以想象她竟然还未成年,1
总是喜欢这样的提出丹泽尔华盛顿演的太好了~,1
我，这个片子是我看过最烂的，没有之一。整个就一低成本情景脑残片，演员只有几人，你没看错，片中一个剧组只有几人，拍摄地就是一个，剧组只用一张纸两毛钱一个名字贴门口，剧情更是逗比，剧中人物被捅成还活着，还可以整容得，不需要身份证明可以进剧组，杀人都是,0
残忍过头……,0
阳光灿烂的日子少年要珍惜不要再犹豫不要再应该把握成功里人生追逐是总有些要放弃悲哀要忘记失败要忘记一定要胜自己生活本来就该..,1
至今还忘不了时的~,1
很不错哦适合圣诞的时候观看哦,1
包场!,1
即使稍微看了提示，看到结尾还是很觉得出乎意料，虽然前边的片段有不少的伏笔，,1
太酷了里面,1
我反正这个还从来没看过,1
其实中国能做出超赞的动画，只是现在的人都太浮躁了，做动画不是为了艺术，只是为了~~~,1
城市变成小孩的恶魔,1
期待电影!,1
老男人的灵魂与我越来越靠近了,1
这一定是部科幻片。不然解释不了,0
我喜欢学生幻想和老师打架的那段~,1
乡村的《》,1
啊,1
。。。,1
爱死了。。。,1
我就觉得好看，我要给五星,1
被战争改变的人生轨迹。太棒了!,1
嗷嗷万分有爱的片子哦也!!!,1
一颗星给音乐,0
是我小时候的梦中情人,1
!宋大叔后就没有好作品，那种全世界都米的表情我看不下去了，女主我就不评价了!烂!,0
爱死这种神经病剧了!,1
小时候特喜欢这种,1
这一部。,0
快哭了好么,1
车开好，开好车，上床就是理所当然的了，无聊透顶，,0
!,1
敲碗求第二季!,1
需要思考的剧，不是那无需思考的。,1
小时候看过哦,1
前面11集一直平平最后的感动失去的和从未拥有过的有什么区别呢正是因为遇见了你才有了现在的我,1
青春是最好的诱惑，对美，，对身体，对欲望~,1
